x_center,y_center,mean_correction,count
1.7464290852937097,0.3007892978659664,3.2973575444112484,14
1.7464290852937097,0.329302777058313,3.1052601321239393,12
1.7464290852937097,0.35781625625065966,2.3995034069298318,23
1.7464290852937097,0.3863297354430063,3.096166115337784,18
1.7464290852937097,0.4148432146353529,1.6479244117802874,5
1.7464290852937097,0.4433566938276996,1.8577633941718497,4
1.7464290852937097,0.4718701730200462,2.282711486178851,13
1.7464290852937097,0.5003836522123929,3.84830324671863,13
1.7464290852937097,0.5288971314047395,1.9369193933752709,6
1.7464290852937097,0.5574106105970862,,0
1.7464290852937097,0.5859240897894328,3.1686646878123685,4
1.845952963332871,0.04416798513484664,3.3683966492507302,2
1.845952963332871,0.07268146432719327,3.008513092942286,4
1.845952963332871,0.10119494351953992,2.579918958526847,8
1.845952963332871,0.12970842271188657,2.3051405977456354,7
1.845952963332871,0.15822190190423321,2.267545933937243,13
1.845952963332871,0.18673538109657983,2.885574536679017,7
1.845952963332871,0.21524886028892648,3.3332419639343747,8
1.845952963332871,0.24376233948127313,3.5494674451000283,12
1.845952963332871,0.2722758186736197,2.77952902192883,9
1.845952963332871,0.3007892978659664,2.7121882104895487,13
1.845952963332871,0.329302777058313,2.824055701497585,16
1.845952963332871,0.35781625625065966,2.2781800143765283,26
1.845952963332871,0.3863297354430063,2.717009972500399,21
1.845952963332871,0.4148432146353529,1.8870855542921678,3
1.845952963332871,0.4433566938276996,1.5359590298706778,9
1.845952963332871,0.4718701730200462,1.4488993850121763,13
1.845952963332871,0.5003836522123929,3.4213131762812314,11
1.845952963332871,0.5288971314047395,1.3105281457094777,1
1.845952963332871,0.5574106105970862,3.1687089672794517,2
1.845952963332871,0.5859240897894328,,0
1.9454768413720325,0.04416798513484664,3.159453895709812,5
1.9454768413720325,0.07268146432719327,2.3160450200723797,11
1.9454768413720325,0.10119494351953992,2.2724287695902556,16
1.9454768413720325,0.12970842271188657,2.9068959767429425,14
1.9454768413720325,0.15822190190423321,2.400469014953578,10
1.9454768413720325,0.18673538109657983,3.006661300200024,8
1.9454768413720325,0.21524886028892648,3.2742822946732266,13
1.9454768413720325,0.24376233948127313,2.9448570040893247,17
1.9454768413720325,0.2722758186736197,2.948437257020576,11
1.9454768413720325,0.3007892978659664,3.0292508972453462,9
1.9454768413720325,0.329302777058313,3.022588029106361,21
1.9454768413720325,0.35781625625065966,2.522834167854126,44
1.9454768413720325,0.3863297354430063,3.125770728334972,19
1.9454768413720325,0.4148432146353529,2.480679087890382,6
1.9454768413720325,0.4433566938276996,1.3277749563824703,2
1.9454768413720325,0.4718701730200462,1.8207213807678335,20
1.9454768413720325,0.5003836522123929,2.5385497264824135,11
1.9454768413720325,0.5288971314047395,2.4904521648381728,6
1.9454768413720325,0.5574106105970862,3.2901618233269616,1
1.9454768413720325,0.5859240897894328,3.1684458240543885,2
2.0450007194111937,0.04416798513484664,3.6507823211950923,4
