x_center,y_center,mean_correction,count
2.841191743724485,0.03346708099631702,,0
2.841191743724485,0.05186009164099639,,0
2.841191743724485,0.07025310228567577,1.3935288634814682,4
2.841191743724485,0.08864611293035514,0.8621719218378113,1
2.841191743724485,0.10703912357503452,0.9930087240082173,2
2.841191743724485,0.1254321342197139,1.9522087108451254,1
2.841191743724485,0.14382514486439324,0.9705167447411128,3
2.841191743724485,0.16221815550907265,1.1465643567962718,1
2.841191743724485,0.180611166153752,,0
2.841191743724485,0.1990041767984314,0.785364926481932,1
2.841191743724485,0.21739718744311076,,0
2.841191743724485,0.23579019808779011,,0
2.841191743724485,0.2541832087324695,,0
2.841191743724485,0.2725762193771489,,0
2.841191743724485,0.2909692300218283,,0
2.841191743724485,0.30936224066650764,,0
2.841191743724485,0.327755251311187,,0
2.841191743724485,0.34614826195586634,,0
2.841191743724485,0.36454127260054575,,0
2.841191743724485,0.38293428324522516,,0
2.9407156217636468,0.03346708099631702,,0
2.9407156217636468,0.05186009164099639,1.164853589385437,1
2.9407156217636468,0.07025310228567577,,0
2.9407156217636468,0.08864611293035514,1.2781498424183062,2
2.9407156217636468,0.10703912357503452,1.1968174718677191,10
2.9407156217636468,0.1254321342197139,0.8918254134410009,4
2.9407156217636468,0.14382514486439324,1.0100951233741442,2
2.9407156217636468,0.16221815550907265,1.1136091332098057,2
2.9407156217636468,0.180611166153752,1.3985100861809434,2
2.9407156217636468,0.1990041767984314,,0
2.9407156217636468,0.21739718744311076,,0
2.9407156217636468,0.23579019808779011,1.3148468271580702,1
2.9407156217636468,0.2541832087324695,1.317883531892718,1
2.9407156217636468,0.2725762193771489,,0
2.9407156217636468,0.2909692300218283,,0
2.9407156217636468,0.30936224066650764,,0
